time(s),voltage(V),current(A),fluke current(A),total energy(J)
115.597,7.87584,79.2458,0.867831,48383.5
115.617,7.88448,80.0686,0.353509,48396.5
115.636,7.97088,77.1888,0.867831,48408.1
115.656,8.02272,76.366,0.867831,48420.4
115.678,8.04864,76.366,0.353509,48433.8
115.696,9.41374,54.9732,0.867831,48443.3
115.717,9.6643,49.2136,1.38215,48452.9
115.736,9.69886,49.625,0.867831,48462.4
115.758,9.78526,47.1566,0.867831,48472.5
115.777,9.84574,46.3338,0.867831,48481.1
115.796,9.81118,48.3908,0.867831,48490.2
115.816,9.81982,45.9224,0.353509,48499.3
115.837,9.84574,45.511,0.353509,48508.4
115.856,9.90622,42.2198,1.38215,48516.6
115.877,9.91486,43.454,0.867831,48525.4
115.896,9.87166,47.9794,0.867831,48534.7
115.918,9.81118,47.1566,1.38215,48544.5
115.936,9.84574,45.9224,0.867831,48553
115.956,8.07456,80.48,0.867831,48566
115.976,8.256,76.7774,0.353509,48578.6
115.998,8.30784,74.7204,0.353509,48591.8
116.016,8.27328,75.5432,1.38215,48603.5
116.036,8.30784,74.7204,0.353509,48615.9
116.056,8.2992,75.9546,0.353509,48628.6
116.076,8.33375,73.0748,0.867831,48640.8
116.096,8.42879,71.8406,0.867831,48652.9
116.117,8.48063,71.0178,0.867831,48665.3
116.137,8.58431,70.195,0.867831,48677.2
116.156,8.61887,70.195,1.38215,48689.1
116.176,8.64479,69.7836,0.353509,48701.1
116.197,8.75711,68.138,0.353509,48713.2
116.216,8.73983,68.138,0.867831,48724.9
116.236,8.86079,65.6696,0.867831,48736.6
116.257,8.92991,64.4354,0.867831,48748.4
116.276,8.92991,64.4354,0.867831,48759.6
116.296,8.99903,64.024,0.353509,48771.1
116.317,9.03359,62.7898,0.867831,48782.9
116.336,9.07679,56.6188,-0.160814,48792.8
116.356,9.9235,42.6312,0.867831,48801.2
116.376,9.9667,41.397,0.867831,48809.5
116.397,6.36385,85.4168,0.353509,48820.7
116.416,9.90622,45.9224,0.353509,48829.5
116.437,10.0531,43.0426,1.38215,48838.5
116.457,9.9667,45.0996,0.353509,48847.4
116.476,10.0272,46.3338,0.867831,48856.5
116.497,8.77439,80.48,0.867831,48871.2
116.516,10.0704,42.6312,0.867831,48879.4
116.536,10.079,43.0426,0.353509,48888.1
116.557,8.60159,75.5432,0.867831,48901.7
116.576,8.83487,71.8406,0.867831,48913.7
116.597,9.29279,65.6696,0.867831,48926.3
116.619,9.72478,49.625,0.867831,48936.8
116.636,9.86302,47.1566,0.353509,48945.1
116.656,8.71391,70.6064,0.353509,48957.3
116.677,8.87807,69.3722,0.353509,48970.2
116.696,9.09407,64.8468,0.353509,48981.5
116.716,8.91263,64.4354,1.38215,48992.9
116.736,9.02495,62.3784,0.867831,49004.2
116.758,8.91263,65.6696,0.867831,49016.7
116.776,8.81759,65.6696,0.867831,49027.5
116.796,9.7939,44.2768,1.38215,49036.1
116.816,9.89758,43.454,0.867831,49044.8
116.837,9.91486,43.0426,0.867831,49053.5
116.856,9.9235,41.397,0.353509,49061.6
116.876,9.95806,43.0426,0.867831,49070.1
116.896,8.92991,81.7142,0.867831,49084.7
116.916,9.94942,41.397,-0.160814,49093
116.937,10.0099,38.9286,1.38215,49100.9
116.956,10.1395,36.8716,0.867831,49108.3
116.976,9.99262,40.9856,0.867831,49116.4
116.996,8.69663,75.1318,1.38215,49129.5
117.017,10.0445,40.1628,1.38215,49137.7
117.038,9.94942,43.0426,0.353509,49146.9
117.056,10.0272,39.34,1.38215,49154.1
117.076,10.0531,38.9286,0.867831,49161.9
117.096,9.41374,69.7836,0.353509,49175
117.116,9.97534,40.1628,0.353509,49183.1
117.137,9.95806,41.397,0.353509,49191.6
117.156,9.89758,42.6312,0.867831,49199.7
117.183,9.9235,40.9856,0.353509,49210.5
117.196,9.87166,47.1566,0.867831,49216.8
117.216,9.21503,57.0302,0.867831,49227.3
117.236,9.17183,56.6188,0.353509,49237.7
117.256,8.72255,65.2582,0.353509,49249.1
117.277,9.18911,57.0302,0.867831,49259.6
117.296,5.74178,81.3028,0.353509,49268.9
117.316,9.22367,51.2706,0.353509,49278.4
117.337,9.82846,40.1628,1.38215,49286.4
117.357,10.2691,40.9856,0.353509,49294.7
117.376,10.4592,29.055,0.867831,49300.7
117.396,8.2128,86.651,0.353509,49315
117.416,9.02495,66.4924,1.38215,49327
117.436,9.21503,59.91,0.867831,49338.1
117.456,9.10271,62.7898,0.867831,49349.4
117.476,9.19775,61.967,0.867831,49360.9
117.497,8.54111,77.6002,1.38215,49374.4
117.516,9.20639,59.4986,1.38215,49385.1
117.536,9.28415,58.6758,0.867831,49396.1
117.556,9.20639,59.4986,0.867831,49407
117.576,9.23231,60.7328,0.353509,49418.2
117.596,8.86079,71.8406,0.353509,49431
117.616,9.22367,57.0302,0.867831,49441.4
117.637,9.52606,51.2706,0.867831,49451.4
117.656,9.44831,54.1504,0.353509,49461.4
117.676,9.20639,53.739,0.867831,49471.3
117.696,10.7789,6.01668,0.353509,49472.6
117.716,11.0121,7.25089,0.353509,49474.2
117.736,10.9776,11.3649,-0.160814,49476.7
117.757,9.14591,56.6188,1.38215,49487.3
117.777,9.32735,55.796,0.353509,49497.9
117.796,8.48927,71.4292,0.867831,49509.5
117.817,8.82623,58.6758,0.867831,49520.4
117.837,9.5347,41.8084,0.867831,49528.1
117.857,9.47423,49.625,0.867831,49537.4
117.876,8.68799,55.3846,-0.675136,49546.9
117.896,8.83487,69.3722,0.867831,49559.2
117.917,9.23231,53.3276,0.867831,49569.3
117.936,8.88671,59.0872,1.38215,49579.6
117.956,9.02495,57.853,1.38215,49590
117.976,9.22367,52.0934,1.38215,49599.6
117.996,8.89535,65.6696,0.867831,49611.3
118.017,9.16319,53.3276,0.353509,49621.2
118.036,9.20639,52.9162,0.867831,49630.8
118.056,9.15455,54.1504,0.353509,49640.7
118.076,9.23231,51.682,0.353509,49650.3
118.097,9.05087,61.1442,0.867831,49661.8
118.119,9.28415,51.2706,0.353509,49672
118.137,9.31007,47.9794,0.867831,49680.1
118.156,11.2195,-8.3823,-0.160814,49678.3
118.176,11.2108,-5.5025,0.867831,49677.1
118.197,11.2368,30.2893,0.867831,49684
118.216,11.6083,-12.9077,0.867831,49681.1
118.238,11.686,-11.6735,0.353509,49678.1
118.257,11.7292,-13.7305,0.867831,49675.2
118.276,11.7465,-12.9077,1.38215,49672.1
118.296,10.727,30.2893,0.867831,49678.7
118.316,11.6947,-12.0849,0.867831,49675.8
118.336,11.7552,-7.5595,0.867831,49674
118.356,11.7292,-12.0849,0.867831,49671.2
118.376,11.7811,-11.6735,0.353509,49668.5
118.396,11.3404,7.25089,0.353509,49670.1
118.416,11.7552,-12.0849,0.867831,49667.3
118.437,11.7984,-11.6735,0.867831,49664.4
118.456,11.7811,-11.6735,0.867831,49661.7
118.476,11.8156,-12.0849,1.38215,49658.9
118.497,11.6515,-4.6797,0.867831,49657.8
118.516,11.8243,-11.6735,0.867831,49655.1
118.536,11.8416,-11.6735,0.353509,49652.3
118.557,11.8502,-12.0849,1.38215,49649.4
118.576,11.8675,-12.4963,0.867831,49646.5
118.596,11.8329,-10.4393,0.867831,49644
118.616,11.8761,-12.0849,0.867831,49641.1
118.637,11.8848,-11.2621,0.353509,49638.4
118.657,11.8848,-12.4963,1.38215,49635.3
118.676,11.8934,-12.0849,0.867831,49632.6
118.697,11.8934,-11.6735,0.867831,49629.8
118.716,11.902,-11.6735,0.867831,49627
118.736,11.9107,-12.0849,0.353509,49624.2
118.756,10.4246,42.6312,-0.160814,49633
118.777,10.2691,45.511,-0.160814,49642.5
118.796,8.83487,87.4738,0.353509,49657.8
118.816,8.29056,79.6572,0.867831,49671
118.836,8.62751,70.195,0.353509,49683.1
118.856,8.88671,66.9038,0.867831,49695
118.876,8.72255,70.6064,0.353509,49707.3
118.896,8.67935,66.081,0.867831,49718.7
118.916,8.78303,65.2582,0.867831,49730.3
118.936,8.83487,66.4924,0.353509,49742
118.956,8.73983,67.3152,0.867831,49753.7
118.976,8.66207,66.081,0.353509,49765.2
118.996,9.01631,60.7328,-0.160814,49776.1
119.016,8.80895,62.7898,0.867831,49787.2
119.037,8.83487,61.967,0.867831,49798.2
119.057,8.78303,63.2012,0.353509,49809.7
119.076,8.82623,61.5556,0.867831,49820.1
119.096,8.83487,64.4354,0.867831,49831.5
119.116,8.89535,61.1442,0.867831,49842.3
119.138,8.98175,59.91,0.867831,49853.9
119.158,8.91263,61.967,0.353509,49865.1
119.178,9.02495,59.4986,0.353509,49875.6
119.196,11.3664,42.6312,1.89648,49884.7
119.217,11.4355,-9.20509,0.867831,49882.6
119.237,11.5392,-11.6735,0.867831,49879.9
119.256,8.31648,74.309,0.867831,49892.2
119.276,8.54975,71.0178,0.867831,49904.3
119.297,8.37696,73.4862,0.867831,49916.8
119.318,8.85215,63.2012,0.867831,49928.6
119.337,9.23231,55.796,0.353509,49938.4
119.356,8.67071,68.9608,0.867831,49950.1
119.376,8.29056,71.0178,0.867831,49961.9
119.396,8.70527,64.4354,1.38215,49973.1
119.416,9.05951,59.0872,0.353509,49983.8
119.437,8.65343,69.3722,0.867831,49996.2
119.457,8.64479,67.7266,0.867831,50007.6
119.476,8.84351,63.2012,1.38215,50018.7
119.496,8.80031,65.2582,1.38215,50030.2
119.516,8.80895,63.6126,0.353509,50041.4
119.537,8.80895,62.3784,0.867831,50052.8
119.556,9.00767,60.7328,0.867831,50063.3
119.576,8.99903,59.4986,0.867831,50074.1
119.596,8.79167,63.6126,0.867831,50085.2
119.616,8.87807,63.6126,1.38215,50096.5
119.637,8.92127,62.3784,0.867831,50108.1
119.656,9.08543,59.0872,0.867831,50118.4
119.676,9.11999,56.6188,0.867831,50128.7
119.696,9.21503,57.0302,0.353509,50139.3
119.716,9.16319,57.0302,0.353509,50149.7
119.736,9.23231,54.9732,1.38215,50159.8
119.756,9.21503,55.3846,0.353509,50170.1
119.776,9.20639,55.796,1.89648,50180.3
119.796,9.7075,45.511,-0.160814,50189.1
119.816,9.75934,43.8654,0.353509,50197.7
119.836,9.8371,42.6312,0.867831,50206.1
119.856,10.5629,20.8271,0.353509,50210.5
119.877,10.6579,15.8903,1.38215,50213.9
119.896,9.23231,79.6572,0.353509,50228.5
119.916,10.6838,23.2955,0.867831,50233.5
119.937,10.7357,22.0613,-0.160814,50238.3
119.958,10.2432,37.283,0.867831,50246.2
119.977,10.3641,31.9349,1.38215,50252.6
119.996,10.416,41.397,0.867831,50261.1
120.016,10.8221,20.8271,0.867831,50265.6
120.036,10.6061,25.7639,1.38215,50271
120.057,9.27551,60.3214,0.867831,50282.3
120.076,9.38783,56.2074,0.867831,50292.8
120.097,9.47423,52.5048,0.867831,50302.9
120.117,9.88894,43.0426,0.353509,50311.4
120.138,9.94078,39.34,1.38215,50319.6
120.157,9.21503,59.0872,0.867831,50329.9
120.176,9.16319,60.7328,0.867831,50340.9
120.198,9.19775,58.6758,0.867831,50352.4
120.216,9.21503,57.853,0.867831,50362.4
120.236,9.18047,53.739,1.38215,50372.3
120.256,9.5779,50.0364,0.867831,50381.8
120.276,9.43966,50.8592,0.353509,50391.4
120.296,9.47423,52.0934,0.867831,50401.3
120.316,9.31871,54.9732,0.353509,50411.5
120.336,9.68158,43.0426,0.353509,50419.9
120.357,10.2086,31.5234,1.38215,50426.5
120.376,9.80254,43.454,0.353509,50434.8
120.396,9.21503,56.6188,0.867831,50445.2
120.416,9.34463,52.9162,0.867831,50455.1
120.437,9.26687,54.9732,1.89648,50465.7
120.457,9.24095,55.796,0.867831,50475.8
120.477,9.26687,52.9162,0.867831,50485.5
120.496,10.9776,3.95969,0.867831,50486.3
120.516,11.0035,8.48507,0.867831,50488.2
120.536,11.0467,7.66228,0.353509,50489.9
120.556,11.0208,7.66228,0.353509,50491.6
120.576,11.0208,8.07368,0.867831,50493.4
120.596,11.3232,-1.7999,0.867831,50493
120.616,11.3318,-1.7999,0.867831,50492.6
120.636,11.3404,-0.565706,0.867831,50492.4
120.656,11.4009,-2.2113,0.867831,50491.9
120.676,11.4096,-2.2113,0.867831,50491.4
120.696,11.4268,-3.8569,0.353509,50490.5
120.716,11.4528,-2.62271,0.867831,50489.9
120.736,11.3923,-0.977102,0.867831,50489.7
120.758,11.1676,8.48507,0.867831,50491.8
120.776,11.159,6.01668,0.867831,50493
120.798,11.0985,9.30788,0.353509,50495.2
120.816,11.1244,9.30788,1.38215,50497.1
120.836,11.1244,7.66228,0.353509,50498.8
120.857,10.9776,10.9535,1.38215,50501.3
120.876,10.9517,13.4219,0.353509,50504.2
120.896,10.9689,13.8333,0.867831,50507.2
120.916,11.0467,7.66228,0.353509,50508.9
120.936,11.0467,9.71928,0.867831,50511
120.956,11.159,6.42809,1.89648,50512.5
120.976,11.1763,3.54829,0.867831,50513.3
120.996,11.159,6.01668,0.867831,50514.6
121.018,11.1504,6.01668,0.353509,50516.1
121.037,11.1504,4.37109,-0.160814,50517
121.057,11.0381,7.66228,0.353509,50518.7
121.077,11.0467,8.89649,0.867831,50520.7
121.096,11.0467,6.42809,0.867831,50522
121.116,11.0899,6.01668,0.353509,50523.4
121.137,11.1417,6.83949,1.89648,50524.9
121.157,10.9603,11.3649,0.867831,50527.4
121.176,10.943,9.30788,0.353509,50529.4
121.196,10.9257,12.1877,0.353509,50532.1
121.217,10.9344,10.1307,0.867831,50534.4
121.237,10.9603,10.1307,1.38215,50536.5
121.257,10.8307,9.71928,1.38215,50538.6
121.276,10.7961,7.66228,0.867831,50540.3
121.297,10.7961,11.3649,1.38215,50542.8
121.317,10.6406,12.1877,0.353509,50545.4
121.337,10.6406,15.4789,0.353509,50548.7
121.357,10.5801,17.5359,0.867831,50552.4
121.377,10.632,19.1815,0.867831,50556.4
121.397,10.6665,14.6561,0.353509,50559.5
121.416,10.6925,16.3017,-0.160814,50563
121.437,10.7011,17.9473,0.867831,50566.9
121.456,10.6233,14.2447,0.353509,50569.9
121.476,10.6493,16.3017,0.353509,50573.3
121.497,10.3728,22.8841,0.867831,50578.1
121.516,10.6061,17.1245,0.867831,50581.7
121.536,10.6147,17.9473,0.353509,50585.5
121.557,10.5974,16.3017,0.353509,50589
121.576,10.5801,17.5359,0.867831,50592.7
121.596,10.0445,34.4033,0.353509,50599.6
121.617,10.1913,31.112,0.867831,50606.1
121.637,10.1654,29.8779,0.867831,50612.1
121.656,10.0531,31.9349,1.38215,50618.5
121.677,10.1568,30.2893,1.89648,50624.6
121.697,9.7939,41.397,0.867831,50632.7
121.716,9.8371,36.0488,0.353509,50639.8
121.737,9.8371,34.4033,0.867831,50646.6
121.757,9.7939,35.6374,0.867831,50653.7
121.777,9.84574,36.4603,1.38215,50661.1
121.796,9.59518,43.8654,0.867831,50669.1
121.816,9.6211,40.9856,0.867831,50676.9
121.837,9.67294,41.8084,0.867831,50685.4
121.857,10.6752,10.5421,0.867831,50687.6
121.876,10.5715,14.2447,-0.160814,50690.6
121.896,10.8825,-9.20509,0.867831,50688.6
121.916,11.3577,-10.4393,0.867831,50686.2
121.936,11.375,-10.4393,0.353509,50683.8
121.956,11.47,-12.4963,0.867831,50681
121.977,11.4528,-10.8507,1.38215,50678.5
121.996,11.4355,-6.73669,1.38215,50676.9
122.016,11.3664,-8.79369,0.867831,50674.9
122.036,11.3577,-7.1481,0.353509,50673.3
122.057,11.2281,-3.4455,0.867831,50672.5
122.076,11.2454,-5.9139,0.353509,50671.2
122.096,11.2022,-4.2683,0.867831,50670.3
122.116,11.3404,-6.73669,0.867831,50668.7
122.137,11.375,-7.97089,0.353509,50666.9
122.159,11.3232,-2.62271,0.867831,50666.2
122.177,11.3404,-4.2683,1.38215,50665.4
122.196,11.2886,-4.6797,0.867831,50664.3
122.216,11.1849,-0.15431,1.38215,50664.3
122.236,11.2022,-0.977102,1.38215,50664.1
122.257,11.1676,-0.15431,0.867831,50664
122.277,11.1763,1.07989,1.38215,50664.3
122.296,11.159,0.668491,0.353509,50664.4
122.316,10.6925,15.8903,1.38215,50667.8
122.337,10.6493,15.4789,0.353509,50671.2
122.357,10.6061,18.3587,0.353509,50675
122.376,10.632,15.8903,0.353509,50678.4
122.397,10.632,17.1245,0.353509,50682
122.416,10.5629,16.3017,0.867831,50685.4
122.437,10.6406,15.8903,0.353509,50688.9
122.456,10.5974,16.3017,0.867831,50692.3
122.476,10.6406,16.7131,0.353509,50695.8
122.496,10.3296,27.8209,0.867831,50701.6
122.516,10.295,27.4095,0.353509,50707.2
122.539,10.3123,25.3525,0.867831,50713
122.556,10.2864,25.3525,0.353509,50717.7
122.577,10.3037,26.5867,1.38215,50723.3
122.596,10.1827,28.6437,0.353509,50729
122.616,10.2,26.5867,0.867831,50734.4
122.636,10.2086,26.5867,0.353509,50739.8
122.656,10.9862,1.90269,0.867831,50740.3
122.676,11.0035,3.95969,1.38215,50741.1
122.697,10.7789,23.2955,0.867831,50746.2
122.716,10.5283,19.5929,0.353509,50750.3
122.738,10.5369,20.4157,0.867831,50754.9
122.758,10.1741,30.2893,0.867831,50761.1
122.777,10.2605,27.4095,0.867831,50766.4
122.797,9.59518,59.0872,0.353509,50777.6
122.817,10.0099,37.283,1.38215,50785.1
122.837,10.0445,35.6374,0.867831,50792.2
122.857,10.0272,34.4033,0.867831,50799.4
122.879,10.0099,36.8716,0.353509,50807.4
122.896,9.44831,54.1504,0.353509,50816.3
122.917,9.86302,41.8084,0.867831,50824.6
122.937,9.94942,39.7514,0.867831,50832.5
122.956,9.95806,38.5173,0.867831,50840.1
122.977,9.98398,37.6944,0.867831,50847.8
122.997,9.82846,45.9224,0.867831,50856.7
123.017,9.85438,39.7514,0.353509,50864.5
123.037,9.93214,37.6944,-0.160814,50872
123.057,9.98398,36.8716,0.867831,50879.4
123.076,9.94078,37.283,0.867831,50886.8
123.097,9.91486,43.454,0.867831,50895.4
123.117,9.80254,42.6312,1.38215,50903.8
123.137,9.81118,42.2198,0.353509,50912.2
123.156,9.86302,39.34,0.867831,50919.8
123.177,9.86302,39.34,0.867831,50927.6
123.197,10.0013,18.7701,0.867831,50931.4
123.217,11.4009,-6.73669,1.38215,50929.8
123.236,11.4355,-6.3253,1.38215,50928.4
123.256,11.5219,-8.3823,0.353509,50926.5
123.277,11.5478,-8.79369,0.867831,50924.4
123.297,11.5564,-8.3823,0.353509,50922.4
123.317,11.7379,-14.9647,0.867831,50919
123.336,11.7379,-14.1419,0.867831,50915.7
123.358,11.7033,-12.0849,0.867831,50912.7
123.376,11.7033,-12.0849,0.353509,50910.1
123.396,11.686,-10.8507,0.867831,50907.5
123.417,11.5996,-7.1481,0.867831,50905.9
123.436,11.5996,-7.5595,0.867831,50904.1
123.456,11.5219,-4.2683,0.353509,50903.1
123.477,11.5046,-3.8569,0.867831,50902.2
123.496,11.6083,-7.5595,1.38215,50900.5
123.516,11.6169,-7.97089,0.867831,50898.7
123.536,11.6256,-7.97089,0.867831,50896.8
123.556,11.6169,-7.1481,0.353509,50895.1
123.576,11.6169,-7.97089,0.867831,50893.3
123.596,11.159,13.0105,0.867831,50896.2
123.616,11.1158,11.3649,0.867831,50898.7
123.636,11.0726,12.1877,0.867831,50901.4
123.657,10.2345,38.1058,0.867831,50909.2
123.676,10.2691,33.169,0.353509,50916
123.696,9.40511,62.3784,0.867831,50927.8
123.717,9.31007,59.4986,0.867831,50939.3
123.736,9.46558,54.5618,0.353509,50949.2
123.756,9.8371,44.6882,0.353509,50958
123.777,9.74206,46.3338,0.867831,50967
123.797,9.56062,51.682,0.353509,50976.9
123.817,9.6211,45.9224,1.38215,50985.7
123.836,9.63838,48.8022,0.867831,50995.1
123.857,9.97534,40.1628,0.867831,51003.3
123.877,10.0445,35.6374,0.867831,51010.6
123.897,9.99262,45.9224,1.38215,51019.5
123.916,9.87166,41.397,0.353509,51027.6
123.94,9.86302,41.8084,0.353509,51037.1
123.957,10.5542,20.4157,0.867831,51040.8
123.976,10.5629,21.6499,0.867831,51045.3
123.997,10.416,39.7514,-0.160814,51053.8
124.017,9.64702,43.0426,0.867831,51062
124.037,9.77662,42.6312,0.867831,51070.5
124.056,10.0704,37.283,0.867831,51077.8
124.076,10.0272,34.8146,0.353509,51084.8
124.096,10.0704,37.283,0.867831,51092.3
124.118,9.9667,37.283,0.867831,51100.2
124.137,10.0531,36.4603,1.38215,51107.2
124.156,9.98398,40.1628,1.38215,51115.1
124.177,9.8803,38.5173,0.867831,51122.9
124.197,9.89758,45.0996,1.38215,51131.6
124.217,9.7075,46.7452,-0.160814,51140.7
124.237,9.85438,41.397,0.867831,51148.8
124.257,10.0099,34.8146,0.867831,51155.8
124.277,10.0358,37.6944,0.353509,51163.6
124.299,9.74206,43.454,1.38215,51172.8
124.317,9.81118,44.2768,0.867831,51180.5
124.336,9.69886,45.0996,0.867831,51189.2
124.356,9.62974,45.511,0.353509,51197.9
124.377,9.86302,39.7514,0.353509,51206.2
124.397,9.94078,40.9856,1.38215,51214
124.417,9.8371,43.8654,0.867831,51222.9
124.437,9.81118,41.397,-0.160814,51230.7
124.457,9.88894,39.7514,0.867831,51238.6
124.476,9.94078,38.9286,0.867831,51246.3
124.497,9.74206,44.6882,-0.160814,51255
124.519,9.78526,42.2198,0.353509,51264.4
124.537,9.85438,42.2198,0.353509,51271.6
124.557,9.74206,46.3338,0.353509,51280.7
124.576,9.82846,42.2198,0.353509,51288.9
124.596,9.6643,47.1566,0.353509,51298
124.617,9.52606,50.8592,0.867831,51307.8
124.638,9.59518,47.9794,0.867831,51317.6
124.656,9.44831,50.8592,0.867831,51326.5
124.677,9.31871,55.3846,0.867831,51336.9
124.697,8.44607,72.252,1.38215,51349.1
124.717,8.57567,66.9038,0.867831,51360.5
124.737,8.44607,68.9608,0.353509,51372.2
124.756,8.44607,68.9608,1.38215,51383.8
124.778,8.61023,66.9038,1.89648,51396.4
124.797,8.86943,59.91,0.867831,51406.6
124.817,8.87807,62.7898,1.38215,51417.3
124.836,8.95583,61.1442,1.38215,51428.1
124.857,8.80031,64.024,-0.160814,51439.4
124.877,8.80031,62.3784,0.353509,51450.8
124.896,8.77439,64.024,0.867831,51461.6
124.917,8.72255,64.8468,0.353509,51472.9
124.936,8.74847,64.024,0.867831,51484.1
124.957,8.65343,64.4354,0.353509,51495.3
124.976,8.73119,63.2012,0.867831,51506.3
124.997,8.66207,65.6696,0.867831,51517.8
125.016,8.63615,65.2582,0.867831,51528.9
125.037,8.83487,61.5556,0.867831,51539.8
125.057,8.63615,66.9038,0.867831,51551.4
125.076,8.55839,66.4924,0.353509,51562.8
125.099,8.55839,69.7836,1.38215,51576
125.117,8.23008,71.4292,0.353509,51586.5
125.137,8.27328,69.7836,0.867831,51598.3
125.157,8.43743,68.138,1.38215,51609.7
125.177,8.37696,70.195,1.38215,51621.5
125.196,8.44607,68.5494,0.867831,51632.9
125.217,8.51519,67.3152,1.38215,51644.3
125.237,8.61023,64.8468,0.353509,51655.5
125.257,8.62751,66.9038,0.353509,51667.1
125.277,8.65343,64.024,0.867831,51678.2
125.296,8.78303,63.6126,1.89648,51689.3
125.32,8.85215,61.1442,0.867831,51701.9
125.337,8.83487,57.4416,0.867831,51710.5
125.356,9.31871,52.5048,1.89648,51720.2
125.376,9.39647,51.2706,-0.160814,51729.8
125.397,10.1913,30.2893,1.38215,51736
125.417,10.1568,30.7006,0.353509,51742.4
125.437,10.2432,29.055,1.38215,51748.2
125.459,10.3209,29.055,0.867831,51754.9
125.476,10.2777,30.7006,0.353509,51760.5
125.497,10.3037,26.1753,-0.160814,51765.8
125.517,10.3296,26.1753,0.867831,51771.4
125.537,10.3641,28.2323,0.867831,51777.1
125.556,10.3382,27.8209,0.867831,51782.8
125.577,10.3123,28.2323,0.867831,51788.7
125.597,10.079,37.283,0.353509,51796.2
125.616,10.0963,35.6374,0.867831,51803.4
125.637,10.0704,36.8716,0.867831,51810.8
125.657,9.85438,40.5742,-0.160814,51818.8
125.677,9.84574,42.2198,0.867831,51827.3
125.697,8.96447,61.5556,0.353509,51838.6
125.717,9.05951,59.4986,0.867831,51849.2
125.737,9.18047,54.9732,0.867831,51859
125.757,9.5347,49.2136,0.353509,51868.8
125.777,9.31007,55.796,1.38215,51878.9
125.797,9.39647,50.4478,0.867831,51888.6
125.818,9.45695,53.3276,0.353509,51899.1
125.837,9.31007,54.5618,0.867831,51908.5
125.856,9.46558,49.625,0.353509,51917.4
125.876,9.6211,47.9794,0.867831,51926.7
125.896,9.64702,45.0996,0.867831,51935.3
125.916,9.69886,46.3338,0.867831,51944.3
125.936,9.5779,50.4478,0.353509,51954
125.956,9.71614,41.8084,0.353509,51962.1
125.976,9.94078,37.283,0.867831,51969.5
125.996,9.94078,40.9856,0.867831,51977.7
126.016,9.76798,44.2768,1.89648,51986.3
126.038,9.94078,38.9286,0.867831,51995
